MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20,60.0,7350,3,0,4,6,1951,3,4,4,2,0,852.0,0.0,952.0,4,4,952,0,0,952,1.0,0.0,1,0,2,1,3,4,6,3,1988.0,3,840.0,5,5,2,0,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
60,81.51764705882353,10304,0,0,4,6,1976,3,4,4,3,0,381.0,0.0,780.0,0,4,1088,780,0,1868,1.0,0.0,2,1,4,1,2,9,6,5,1976.0,3,484.0,5,5,2,448,96,0,0,0,0,0,10,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,77.0,9965,3,0,7,4,2006,2,0,4,1,2,1150.0,0.0,1466.0,0,4,1466,1362,0,2828,1.0,0.0,3,0,4,1,2,11,6,5,2006.0,2,1052.0,5,5,2,125,144,0,0,0,0,0,4,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20,74.55102040816327,9000,3,0,4,2,1959,3,4,4,3,2,288.0,0.0,1006.0,4,4,1006,0,0,1006,0.0,0.0,1,0,3,1,3,5,6,3,0.0,1,0.0,3,3,2,0,24,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
190,60.0,12180,3,0,3,3,1941,3,2,4,3,1,348.0,0.0,672.0,1,0,672,252,0,924,1.0,0.0,1,0,2,1,1,5,6,3,1941.0,3,280.0,5,5,2,0,0,0,0,0,0,0,7,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50,52.0,6240,3,0,4,5,1928,3,4,4,3,6,0.0,0.0,1042.0,0,4,1042,534,0,1576,0.0,0.0,1,0,3,1,3,8,6,2,1928.0,3,225.0,5,5,2,0,0,0,0,0,0,0,8,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20,70.66981132075472,11200,3,0,5,4,1985,2,2,4,3,2,1258.0,0.0,1298.0,4,4,1298,0,0,1298,1.0,0.0,2,0,3,1,2,5,6,5,1985.0,3,403.0,5,5,2,165,26,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
70,75.0,12000,3,0,6,6,1941,3,4,4,3,5,275.0,0.0,704.0,0,4,860,704,0,1564,0.0,0.0,1,1,3,1,1,7,6,2,1941.0,3,234.0,5,5,2,0,0,0,0,0,0,0,7,2009,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,61.777292576419214,5700,3,0,6,6,1926,3,4,4,3,6,0.0,0.0,572.0,4,4,572,539,0,1111,0.0,0.0,1,0,2,1,3,5,6,2,1982.0,3,288.0,5,5,2,0,0,176,0,0,0,0,8,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
70,50.0,9000,3,0,6,8,1920,3,4,4,3,0,624.0,0.0,650.0,0,4,832,650,0,1482,0.0,1.0,1,0,3,1,3,7,6,3,1930.0,3,324.0,5,5,2,0,0,0,0,0,0,0,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,57.0,8280,0,0,5,4,1950,3,4,4,3,6,0.0,0.0,932.0,0,0,932,0,0,932,0.0,0.0,1,0,2,1,2,4,6,2,1950.0,3,306.0,5,5,2,0,0,214,0,0,0,0,11,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,134.0,17755,3,0,4,3,1959,3,4,4,3,1,176.0,0.0,1466.0,4,4,1466,0,0,1466,0.0,0.0,1,1,3,1,1,6,6,2,1959.0,0,528.0,5,5,2,0,140,0,0,100,0,0,11,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,90.0,14115,0,0,5,6,1956,3,4,4,3,0,296.0,547.0,1073.0,0,4,1811,0,0,1811,0.0,0.0,1,0,2,1,0,6,6,2,1956.0,0,470.0,5,5,2,0,0,280,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
30,61.56976744186046,5890,3,0,5,7,1930,2,4,4,0,0,538.0,0.0,816.0,0,4,816,0,0,816,0.0,0.0,1,0,2,1,3,5,6,3,2002.0,3,432.0,5,5,2,0,0,96,0,0,0,0,6,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
60,75.21066666666667,13700,0,0,6,5,1965,3,4,4,1,0,454.0,0.0,864.0,4,4,902,918,0,1820,0.0,0.0,1,2,4,1,2,8,6,2,1965.0,3,492.0,5,5,2,60,84,0,0,273,0,0,5,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,90.0,10768,0,0,4,7,1976,2,2,4,1,0,1157.0,0.0,1437.0,4,4,1437,0,0,1437,1.0,0.0,2,0,3,1,2,6,6,1,1976.0,2,528.0,5,5,2,0,21,0,0,180,0,0,7,2007,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
80,85.0,9350,3,0,4,7,1965,3,4,4,1,0,633.0,0.0,1219.0,2,4,1265,0,0,1265,0.0,1.0,2,0,3,1,2,6,6,2,1965.0,2,502.0,5,5,2,0,92,0,96,0,0,0,10,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,34.0,5001,0,0,6,4,2007,2,2,4,3,2,904.0,0.0,1314.0,0,4,1314,0,0,1314,1.0,0.0,2,0,2,1,2,6,6,2,2008.0,2,626.0,5,5,2,172,62,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,92.0,11932,3,0,7,4,2007,2,2,4,3,6,0.0,0.0,1580.0,0,4,1580,0,0,1580,0.0,0.0,2,0,3,1,2,7,6,3,2008.0,2,830.0,5,5,2,0,24,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,76.0,9120,3,0,5,5,1974,2,4,4,3,0,442.0,0.0,901.0,4,4,943,933,0,1876,0.0,0.0,2,1,4,1,2,8,6,5,1974.0,2,540.0,2,5,2,0,69,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
160,24.0,2280,3,0,5,4,1978,3,2,4,3,0,311.0,0.0,855.0,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,6,5,1978.0,3,440.0,5,5,2,26,0,0,0,0,0,0,7,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,69.95180722891567,14778,0,0,5,6,1954,2,4,4,3,1,728.0,0.0,1296.0,0,4,1640,0,0,1640,1.0,0.0,1,0,3,1,2,7,6,2,1993.0,3,924.0,5,5,2,108,0,0,216,0,0,0,11,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,109.0,8724,3,0,4,4,1968,3,2,4,3,1,492.0,0.0,894.0,2,4,894,0,0,894,0.0,0.0,1,0,3,1,3,5,6,4,1968.0,0,450.0,5,5,2,0,0,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
90,60.0,12900,3,0,3,3,1969,3,2,4,0,2,1198.0,0.0,1198.0,4,4,1258,0,0,1258,2.0,0.0,0,2,0,2,3,6,6,3,1969.0,3,400.0,1,5,2,120,0,0,0,0,0,0,1,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
80,72.0,16157,0,0,4,6,1978,3,2,4,1,0,680.0,391.0,1360.0,0,4,1432,0,0,1432,1.0,0.0,1,1,2,1,2,5,6,5,1978.0,3,588.0,5,5,2,168,180,0,0,0,0,0,6,2007,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,79.0,9541,0,0,6,4,2009,2,2,4,3,6,0.0,0.0,1502.0,0,4,1502,0,0,1502,0.0,0.0,2,0,3,1,2,7,6,3,2009.0,2,644.0,5,5,2,0,114,0,0,0,0,0,9,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,64.0,10475,0,0,7,4,2008,2,2,4,0,6,0.0,0.0,1694.0,0,4,1694,0,0,1694,0.0,0.0,2,0,3,1,2,7,6,3,2008.0,2,776.0,5,5,2,160,33,0,0,0,0,0,2,2010,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,58.0,10852,0,0,5,4,2000,3,2,4,3,2,786.0,0.0,959.0,0,4,959,712,0,1671,1.0,0.0,2,1,3,1,3,7,6,5,2000.0,0,472.0,5,5,2,0,38,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
70,120.0,13728,3,0,5,6,1935,3,4,4,3,5,626.0,0.0,1127.0,0,4,1236,872,0,2108,0.0,0.0,2,0,4,1,2,7,6,5,1935.0,3,540.0,5,5,2,0,0,0,0,90,0,0,7,2008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60,118.0,35760,0,0,9,4,1995,2,0,4,1,2,1387.0,0.0,1930.0,0,4,1831,1796,0,3627,1.0,0.0,3,1,4,1,2,10,6,5,1995.0,0,807.0,5,5,2,361,76,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
80,76.0,9880,3,0,5,5,1977,3,4,4,0,0,522.0,0.0,1096.0,4,4,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,6,4,1977.0,0,358.0,5,5,2,203,0,0,0,0,576,0,7,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,76.0,9120,3,0,5,5,1958,3,4,4,3,0,662.0,0.0,1261.0,0,4,1261,0,0,1261,1.0,0.0,1,0,3,1,3,6,6,5,1958.0,2,433.0,5,5,2,0,0,0,0,288,0,1400,11,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
160,35.0,4017,0,0,6,4,2006,2,2,4,3,6,0.0,0.0,625.0,0,4,625,625,0,1250,0.0,0.0,2,1,2,1,2,5,6,3,2006.0,0,625.0,5,5,2,0,54,0,0,0,0,0,3,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
50,138.0,18030,0,0,4,5,1946,3,4,4,3,5,152.0,469.0,1598.0,4,4,1636,971,479,3086,0.0,0.0,3,0,3,1,0,12,0,2,0.0,1,0.0,3,3,2,122,0,0,0,0,0,0,3,2007,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
70,80.0,16560,0,0,5,7,1932,3,2,4,3,5,503.0,0.0,952.0,4,4,1170,1175,0,2345,0.0,0.0,2,1,4,1,3,9,6,2,1932.0,3,360.0,5,5,2,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
50,85.0,10678,3,0,7,4,1992,2,2,4,3,2,700.0,0.0,1683.0,0,4,2129,743,0,2872,0.0,0.0,2,1,4,1,2,9,6,5,1992.0,0,541.0,5,5,2,0,33,0,0,0,0,0,4,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,37.0,6951,0,0,4,4,1984,3,4,4,3,0,658.0,0.0,876.0,4,4,923,0,0,923,1.0,0.0,1,0,3,1,3,5,6,3,1984.0,3,264.0,5,5,2,362,0,0,0,0,0,0,10,2008,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,61.777292576419214,3950,3,0,5,7,1926,3,4,4,3,5,468.0,0.0,818.0,4,4,818,406,0,1224,0.0,0.0,1,0,3,1,3,5,6,3,1926.0,3,210.0,5,5,0,0,0,116,0,0,0,0,12,2009,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
